provider_org_code,treatment_function_code,period,period_month,waiting_list_size,baseline_wl,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,ae_pressure_imputed,kh03_occupancy,pressure_index_raw,pressure_index_0_100
RBN,C_340,RTT-March-2025,2025-03-01,1205.0,438.0,1.7511415525114153,0.283,0.0,0.0686,0.2572,False,0.957,-0.1584356914984721,44.00953341277844
RBN,C_502,RTT-March-2025,2025-03-01,6185.0,1332.0,3.643393393393393,0.3669,0.02845594179466451,0.0686,0.2572,False,0.957,0.47547017083551246,62.63635530296086
RBN,C_150,RTT-March-2025,2025-03-01,40.0,35.0,0.1428571428571428,0.45,0.0,0.0686,0.2572,False,0.957,0.11331173596297828,51.452928774406445
RBQ,C_340,RTT-March-2025,2025-03-01,991.0,157.66666666666666,5.2854122621564485,0.1746,0.0,0.0373,0.32464444444444446,True,0.7927,-0.6003441265749199,31.515262627188562
RBQ,C_170,RTT-March-2025,2025-03-01,1034.0,491.0,1.105906313645621,0.4284,0.04932301740812379,0.0373,0.32464444444444446,True,0.7927,0.10649261229078977,51.19625996883307
RBT,C_101,RTT-March-2025,2025-03-01,2100.0,1059.3333333333333,0.9823788546255507,0.219,0.004761904761904762,0.0501,0.402,False,0.9726,0.4630189136694744,62.04051700430837
RBT,C_300,RTT-March-2025,2025-03-01,106.0,28.0,2.7857142857142856,0.5849,0.0,0.0501,0.402,False,0.9726,1.487065482858245,88.01906682555688
RBT,C_410,RTT-March-2025,2025-03-01,1099.0,258.6666666666667,3.248711340206185,0.5905,0.047315741583257506,0.0501,0.402,False,0.9726,1.9713020571647826,94.5182876523971
RBT,C_110,RTT-March-2025,2025-03-01,4539.0,1628.6666666666667,1.7869422840769542,0.592,0.11676580744657414,0.0501,0.402,False,0.9726,2.4757264691337086,97.26831056925475
RBT,X06,RTT-March-2025,2025-03-01,604.0,510.0,0.1843137254901961,0.0033,0.0,0.0501,0.402,False,0.9726,-0.18586933231616737,43.27619396828307
REM,C_410,RTT-March-2025,2025-03-01,611.0,535.0,0.14205607476635507,0.1997,0.0,0.0644,0.3247,False,0.9692,-0.11123386866160062,45.329544412870106
REM,X06,RTT-March-2025,2025-03-01,2366.0,3344.0,-0.29246411483253587,0.2625,0.0016906170752324597,0.0644,0.3247,False,0.9692,0.021378535494696094,48.8312402603355
REM,C_300,RTT-March-2025,2025-03-01,496.0,49.666666666666664,8.986577181208053,0.3367,0.004032258064516129,0.0644,0.3247,False,0.9692,1.0485568109243024,79.0264918874324
REM,X04,RTT-March-2025,2025-03-01,958.0,293.0,2.2696245733788394,0.5668,0.009394572025052192,0.0644,0.3247,False,0.9692,1.0729621653538213,79.52149601246677
REN,X06,RTT-March-2025,2025-03-01,555.0,384.0,0.4453125,0.027,0.0,0.0,0.32464444444444446,True,0.9403,-0.598700735640072,31.570263085525713
RET,C_150,RTT-March-2025,2025-03-01,5145.0,2218.0,1.3196573489630299,0.3293,0.015354713313896987,0.0059,0.32464444444444446,True,0.8602,-0.05031781182271938,46.97955816298469
RET,C_130,RTT-March-2025,2025-03-01,15.0,78.0,-0.8076923076923077,0.0,0.0,0.0059,0.32464444444444446,True,0.8602,-1.1948225017891132,17.14180951507929
RJN,C_120,RTT-March-2025,2025-03-01,1591.0,614.0,1.5912052117263844,0.5537,0.0031426775612822125,0.033,0.4849,False,0.9109,1.436043336497622,87.21239343661196
RJN,C_430,RTT-March-2025,2025-03-01,77.0,4.666666666666667,15.5,0.7273,0.03896103896103896,0.033,0.4849,False,0.9109,3.4236048906770407,99.26666055550463
RJR,C_101,RTT-March-2025,2025-03-01,1933.0,2147.3333333333335,-0.09981372244644526,0.5623,0.05328504914640455,0.1089,0.40569999999999995,False,0.9272,1.3856547677634845,86.28655238793657
RJR,C_120,RTT-March-2025,2025-03-01,5266.0,2296.6666666666665,1.2928882438316402,0.6369,0.06019749335358906,0.1089,0.40569999999999995,False,0.9272,1.756763471743021,92.1991016591805
RJR,C_410,RTT-March-2025,2025-03-01,694.0,327.0,1.1223241590214066,0.536,0.037463976945244955,0.1089,0.40569999999999995,False,0.9272,1.285117259099726,84.32486937391145
RWW,C_301,RTT-March-2025,2025-03-01,2520.0,1031.6666666666667,1.4426494345718899,0.3246,0.021031746031746033,0.0334,0.3591,False,0.9372,0.5380763535048423,64.57970483087358
RBL,C_110,RTT-March-2026,2026-03-01,2387.0,2028.3333333333333,0.17682826622843062,0.496,0.005027230833682447,0.0642,0.3851,False,0.9226,0.7273981363106197,70.33641947016224
RBL,X02,RTT-March-2026,2026-03-01,3442.0,1298.0,1.6517719568567024,0.2516,0.0026147588611272515,0.0642,0.3851,False,0.9226,0.2299780388958173,54.73462278852323
RBL,X04,RTT-March-2026,2026-03-01,2376.0,1449.0,0.639751552795031,0.271,0.0012626262626262627,0.0642,0.3851,False,0.9226,0.17618561886835787,53.10294252452103
RBL,X05,RTT-March-2026,2026-03-01,3886.0,3751.0,0.035990402559317625,0.3484,0.007720020586721565,0.0642,0.3851,False,0.9226,0.3732722184146112,58.87799064992208
RBL,C_300,RTT-March-2026,2026-03-01,37.0,7.333333333333333,4.045454545454546,0.1351,0.0,0.0642,0.3851,False,0.9226,0.129324386145028,51.8562654688789
RBN,X04,RTT-March-2026,2026-03-01,2692.0,569.0,3.7311072056239016,0.097,0.002600297176820208,0.1335,0.25270000000000004,False,0.9724,-0.42702823830707254,36.33696947474562
RBN,C_130,RTT-March-2026,2026-03-01,3444.0,1542.3333333333333,1.232980332829047,0.2695,0.0017421602787456446,0.1335,0.25270000000000004,False,0.9724,-0.22824430301455606,42.222018516820974
RBN,C_300,RTT-March-2026,2026-03-01,277.0,177.33333333333334,0.5620300751879699,0.1769,0.0036101083032490976,0.1335,0.25270000000000004,False,0.9724,-0.5003958592126059,34.18278485654047
RBN,C_410,RTT-March-2026,2026-03-01,1421.0,549.6666666666666,1.5852031534263191,0.3082,0.019704433497536946,0.1335,0.25270000000000004,False,0.9724,0.06192711774637688,49.92208268402237
RBN,C_430,RTT-March-2026,2026-03-01,340.0,94.0,2.617021276595745,0.1382,0.0,0.1335,0.25270000000000004,False,0.9724,-0.44711736124431717,35.80529837748648
RBN,X06,RTT-March-2026,2026-03-01,257.0,17.0,14.117647058823529,0.1245,0.0,0.1335,0.25270000000000004,False,0.9724,0.5375770206106711,64.56137134476121
RBQ,C_320,RTT-March-2026,2026-03-01,3291.0,1791.6666666666667,0.8368372093023255,0.2002,0.0,0.0473,0.3128666666666666,True,0.792,-1.0017592617206899,21.706847557062975
RBT,C_100,RTT-March-2026,2026-03-01,1431.0,2206.6666666666665,-0.3515105740181268,0.5863,0.03563941299790356,0.0829,0.36419999999999997,False,0.9356,1.1289588103519175,80.96984141534513
REM,C_130,RTT-March-2026,2026-03-01,7041.0,2577.6666666666665,1.7315401525927845,0.2592,0.000142025280499929,0.11,0.2996,False,0.9633,-0.019107884014404886,47.887065725547714
REM,C_301,RTT-March-2026,2026-03-01,6400.0,1951.6666666666667,2.279248505550811,0.3419,0.00171875,0.11,0.2996,False,0.9633,0.24882948287568699,55.22046017050142
REM,C_330,RTT-March-2026,2026-03-01,3437.0,241.0,13.261410788381744,0.4094,0.0002909514111143439,0.11,0.2996,False,0.9633,1.376041476321756,86.1307177559813
REM,C_160,RTT-March-2026,2026-03-01,245.0,200.0,0.2250000000000001,0.7551,0.0,0.11,0.2996,False,0.9633,1.0761176789854447,79.6223301860849
RET,X05,RTT-March-2026,2026-03-01,453.0,125.0,2.624,0.5099,0.04194260485651214,0.0034,0.3128666666666666,True,0.8217,0.5011597521781566,63.443028691905766
RJN,C_100,RTT-March-2026,2026-03-01,1398.0,855.0,0.6350877192982456,0.4506,0.009298998569384835,0.1393,0.4919,False,0.9171,1.113474199378901,80.6490054083784
RJN,C_101,RTT-March-2026,2026-03-01,1145.0,372.0,2.077956989247312,0.3266,0.022707423580786028,0.1393,0.4919,False,0.9171,1.0553921934477157,79.21899349161244
RJN,C_130,RTT-March-2026,2026-03-01,2076.0,1525.3333333333333,0.36101398601398604,0.3767,0.006262042389210019,0.1393,0.4919,False,0.9171,0.8783504221297532,74.52562104684206
RJN,C_320,RTT-March-2026,2026-03-01,1275.0,379.6666666666667,2.3582089552238803,0.4541,0.01411764705882353,0.1393,0.4919,False,0.9171,1.3185052259315624,85.04904207535063
RJN,C_502,RTT-March-2026,2026-03-01,2132.0,640.3333333333334,2.329515877147319,0.416,0.03095684803001876,0.1393,0.4919,False,0.9171,1.3742628767153433,86.06655055458795
RJN,X05,RTT-March-2026,2026-03-01,814.0,461.0,0.7657266811279826,0.1732,0.0012285012285012285,0.1393,0.4919,False,0.9171,0.3637931169287276,58.62132184434871
RJN,C_301,RTT-March-2026,2026-03-01,1768.0,561.3333333333334,2.1496437054631827,0.5057,0.034502262443438916,0.1393,0.4919,False,0.9171,1.6129798250269065,89.8707489229077
RJN,C_160,RTT-March-2026,2026-03-01,15.0,114.0,-0.868421052631579,0.0667,0.0,0.1393,0.4919,False,0.9171,-0.05624643242415461,46.79622330186085
RJR,C_140,RTT-March-2026,2026-03-01,2109.0,1369.0,0.5405405405405406,0.5334,0.00995732574679943,0.1626,0.3902,False,0.9934,1.1901373371852935,82.30818590154918
RJR,X05,RTT-March-2026,2026-03-01,5452.0,1134.0,3.8077601410934747,0.3848,0.009904622157006602,0.1626,0.3902,False,0.9934,1.1104893524931538,80.57567146392887
RJR,C_100,RTT-March-2026,2026-03-01,950.0,4242.0,-0.776049033474776,0.3547,0.003157894736842105,0.1626,0.3902,False,0.9934,0.5686015861045715,65.53304610871757
RJR,C_130,RTT-March-2026,2026-03-01,3156.0,2391.6666666666665,0.3195818815331011,0.384,0.004752851711026616,0.1626,0.3902,False,0.9934,0.7527914681170436,70.9872582271519
RJR,C_320,RTT-March-2026,2026-03-01,803.0,716.3333333333334,0.12098650535132616,0.1818,0.0024906600249066002,0.1626,0.3902,False,0.9934,0.21316703739170761,54.1937849482079
RJR,C_340,RTT-March-2026,2026-03-01,921.0,781.6666666666666,0.17825159914712163,0.2041,0.0,0.1626,0.3902,False,0.9934,0.2509490075742864,55.26629388578238
RJR,C_330,RTT-March-2026,2026-03-01,2399.0,846.6666666666666,1.833464566929134,0.3618,0.005002084201750729,0.1626,0.3902,False,0.9934,0.8340843184019271,73.28811073425612
RJR,C_430,RTT-March-2026,2026-03-01,222.0,123.66666666666667,0.7951482479784366,0.1532,0.0,0.1626,0.3902,False,0.9934,0.1793461301025705,53.2679438995325
RWW,X02,RTT-March-2026,2026-03-01,3480.0,1203.0,1.8927680798004989,0.4431,0.0011494252873563218,0.0286,0.34040000000000004,False,0.9391,0.6146710354397987,67.0180584838207
RWW,C_120,RTT-March-2026,2026-03-01,3124.0,1918.0,0.6287799791449427,0.4229,0.0038412291933418692,0.0286,0.34040000000000004,False,0.9391,0.4770366380585327,62.691355761298006
RWW,C_320,RTT-March-2026,2026-03-01,1815.0,1295.6666666666667,0.4008232570105479,0.3543,0.009917355371900827,0.0286,0.34040000000000004,False,0.9391,0.3418339720816098,57.860482170684755
RWW,C_430,RTT-March-2026,2026-03-01,254.0,27.333333333333332,8.292682926829269,0.3465,0.0,0.0286,0.34040000000000004,False,0.9391,0.9315247198110108,76.06563388028233
RBL,C_101,RTT-MAY-2019,2019-05-01,1975.0,1953.3333333333333,0.011092150170648463,0.2759,0.0,0.0068,0.18889999999999996,False,0.9127,-0.8310330883833226,25.584379869832247
RBL,C_502,RTT-MAY-2019,2019-05-01,1608.0,1620.6666666666667,-0.007815713698066662,0.1412,0.0,0.0068,0.18889999999999996,False,0.9127,-1.1667977746289493,17.618480154001283
RBL,C_100,RTT-MAY-2019,2019-05-01,2667.0,2696.6666666666665,-0.011001236093943101,0.2193,0.0,0.0068,0.18889999999999996,False,0.9127,-0.9733722712061329,22.28435236960308
RBL,C_330,RTT-MAY-2019,2019-05-01,2039.0,1962.0,0.03924566768603466,0.2261,0.0,0.0068,0.18889999999999996,False,0.9127,-0.9520559139265273,22.83435695297461
RBL,X01,RTT-MAY-2019,2019-05-01,8061.0,7386.333333333333,0.09133986190712573,0.154,0.0,0.0068,0.18889999999999996,False,0.9127,-1.1262677960624783,18.62682189018242
RBL,C_301,RTT-MAY-2019,2019-05-01,1259.0,1221.0,0.031122031122031046,0.0747,0.0,0.0068,0.18889999999999996,False,0.9127,-1.3282855861489686,14.584288202401687
RBN,C_100,RTT-MAY-2019,2019-05-01,1461.0,1492.3333333333333,-0.020996202814384635,0.1191,0.0,0.0052,0.2832,False,0.9619,-0.5077130394470522,33.95361628013567
RBN,C_502,RTT-MAY-2019,2019-05-01,1336.0,1332.0,0.0030030030030030463,0.0689,0.0,0.0052,0.2832,False,0.9619,-0.6300959359862524,30.6535887799065
RBN,C_340,RTT-MAY-2019,2019-05-01,431.0,438.0,-0.01598173515981738,0.0348,0.0,0.0052,0.2832,False,0.9619,-0.716354104036609,28.325236043633694
RBN,C_150,RTT-MAY-2019,2019-05-01,35.0,35.0,0.0,0.0857,0.0,0.0052,0.2832,False,0.9619,-0.5886936988971176,31.9369328077734
RBQ,C_170,RTT-MAY-2019,2019-05-01,495.0,491.0,0.008146639511201537,0.1697,0.0,0.1946,0.1860111111111111,True,0.8255,-1.7416698319192818,8.836740306169217
RBQ,C_340,RTT-MAY-2019,2019-05-01,160.0,157.66666666666666,0.014799154334038223,0.0,0.0,0.1946,0.1860111111111111,True,0.8255,-2.161979306215307,5.564213035108626
RBT,C_101,RTT-MAY-2019,2019-05-01,1059.0,1059.3333333333333,-0.0003146633102579788,0.1407,0.0,0.0935,0.21719999999999995,False,0.8802,-1.2815042712837477,15.37262810523421
RBT,C_110,RTT-MAY-2019,2019-05-01,1654.0,1628.6666666666667,0.015554645927138733,0.1203,0.0,0.0935,0.21719999999999995,False,0.8802,-1.3306957750423538,14.547621230176919
RBT,C_300,RTT-MAY-2019,2019-05-01,24.0,28.0,-0.1428571428571429,0.0,0.0,0.0935,0.21719999999999995,False,0.8802,-1.6431014676438545,9.936749472912275
RBT,C_410,RTT-MAY-2019,2019-05-01,259.0,258.6666666666667,0.0012886597938144284,0.0347,0.0,0.0935,0.21719999999999995,False,0.8802,-1.5442689430134116,11.348427903565863
REM,C_170,RTT-MAY-2019,2019-05-01,11.0,10.333333333333334,0.06451612903225801,0.0,0.0,0.0021,0.2922,False,0.9451,-0.8350735615629161,25.428545237876982
REM,C_410,RTT-MAY-2019,2019-05-01,555.0,535.0,0.03738317757009346,0.0054,0.0,0.0021,0.2922,False,0.9451,-0.8240835171427066,25.786048217068476
REM,C_300,RTT-MAY-2019,2019-05-01,50.0,49.666666666666664,0.006711409395973256,0.0,0.0,0.0021,0.2922,False,0.9451,-0.8401936442712308,25.28187734897791
RET,C_150,RTT-MAY-2019,2019-05-01,2198.0,2218.0,-0.00901713255184855,0.0969,0.00045495905368516835,0.0008,0.1860111111111111,True,0.7824,-1.951716156739331,6.8475570629755245
RJN,C_120,RTT-MAY-2019,2019-05-01,616.0,614.0,0.0032573289902280145,0.1607,0.0,0.0729,0.2744,False,0.9158,-0.7489798486925343,27.399394994958293
RJN,C_430,RTT-MAY-2019,2019-05-01,5.0,4.666666666666667,0.0714285714285714,0.0,0.0,0.0729,0.2744,False,0.9158,-1.1415180042488149,18.278485654047117
RJR,C_101,RTT-MAY-2019,2019-05-01,2181.0,2147.3333333333335,0.015678360757528598,0.359,0.0,0.0643,0.12549999999999994,False,0.9697,-0.6967705931716835,28.921074342286186
RJR,C_120,RTT-MAY-2019,2019-05-01,2394.0,2296.6666666666665,0.042380261248185835,0.1454,0.0,0.0643,0.12549999999999994,False,0.9697,-1.2241872352457857,16.41763681364011
RJR,X01,RTT-MAY-2019,2019-05-01,1609.0,1519.6666666666667,0.058784821232726436,0.0808,0.0,0.0643,0.12549999999999994,False,0.9697,-1.3829584568270614,13.73178109817582
RJR,C_410,RTT-MAY-2019,2019-05-01,316.0,327.0,-0.033639143730886834,0.0316,0.0,0.0643,0.12549999999999994,False,0.9697,-1.5131733437056991,11.898432486937391
RWW,C_301,RTT-MAY-2019,2019-05-01,1022.0,1031.6666666666667,-0.009369951534733523,0.0519,0.0,0.0027,0.19110000000000005,False,0.8614,-1.637785748110069,10.037583646530388
RBL,C_110,RTT-MAY-2020,2020-05-01,1620.0,2028.3333333333333,-0.20131470829909615,0.6136,0.02654320987654321,0.5348,0.06340000000000001,False,0.5201,-2.922272633792314,2.905857548812907
RBL,C_300,RTT-MAY-2020,2020-05-01,5.0,7.333333333333333,-0.3181818181818181,0.0,0.0,0.5348,0.06340000000000001,False,0.5201,-4.695356357581829,0.05500045833715281
RBN,C_130,RTT-MAY-2020,2020-05-01,1640.0,1542.3333333333333,0.063323968013832,0.2232,0.0,0.5125,0.08899999999999997,False,0.7663,-2.693651786262868,3.602530021083509
RBN,X01,RTT-MAY-2020,2020-05-01,3401.0,3742.3333333333335,-0.09120869332858295,0.1741,0.0,0.5125,0.08899999999999997,False,0.7663,-2.829119957622358,3.1350261252177103
RBN,C_410,RTT-MAY-2020,2020-05-01,381.0,549.6666666666666,-0.30685263796240136,0.3386,0.0,0.5125,0.08899999999999997,False,0.7663,-2.4402193156489,4.555871298927491
RBN,C_300,RTT-MAY-2020,2020-05-01,17.0,177.33333333333334,-0.9041353383458647,0.0588,0.0,0.5125,0.08899999999999997,False,0.7663,-3.1870983807088535,2.3008525071042256
RBN,C_430,RTT-MAY-2020,2020-05-01,46.0,94.0,-0.5106382978723405,0.0435,0.0,0.5125,0.08899999999999997,False,0.7663,-3.190192030374977,2.291685764048034
RBQ,C_320,RTT-MAY-2020,2020-05-01,2526.0,1791.6666666666667,0.40986046511627894,0.3187,0.000791765637371338,0.6949,0.04981111111111111,True,0.5222,-4.0455334175219715,0.5316710972591439
RBT,C_100,RTT-MAY-2020,2020-05-01,2031.0,2206.6666666666665,-0.07960725075528696,0.3003,0.0014771048744460858,0.6034,0.04090000000000005,False,0.6587,-3.3794153290820708,1.8700155834631957
REM,C_130,RTT-MAY-2020,2020-05-01,6088.0,2577.6666666666665,1.3618259407733095,0.4437,0.002956636005256242,0.6771,0.04079999999999995,False,0.6151,-3.179788239161031,2.310019250160418
REM,C_301,RTT-MAY-2020,2020-05-01,2643.0,1951.6666666666667,0.35422715627668655,0.353,0.0,0.6771,0.04079999999999995,False,0.6151,-3.5208237889499916,1.5216793473278944
REM,C_330,RTT-MAY-2020,2020-05-01,2964.0,241.0,11.298755186721992,0.4889,0.0,0.6771,0.04079999999999995,False,0.6151,-2.2143403870886917,5.335044458703822
REM,C_160,RTT-MAY-2020,2020-05-01,129.0,200.0,-0.355,0.3178,0.0,0.6771,0.04079999999999995,False,0.6151,-3.6709488103703984,1.1916765973049777
REN,X01,RTT-MAY-2020,2020-05-01,330.0,446.0,-0.2600896860986547,0.0394,0.0,0.0,0.04981111111111111,True,0.4412,-4.541237811161155,0.11000091667430562
RJN,C_100,RTT-MAY-2020,2020-05-01,909.0,855.0,0.06315789473684208,0.3267,0.0011001100110011,0.5728,0.10199999999999998,False,0.6085,-3.2350197971533836,2.1816848473737283
RJN,C_130,RTT-MAY-2020,2020-05-01,1820.0,1525.3333333333333,0.19318181818181834,0.4236,0.0,0.5728,0.10199999999999998,False,0.6085,-2.9931487225125464,2.713355944632872
RJN,C_301,RTT-MAY-2020,2020-05-01,510.0,561.3333333333334,-0.09144893111638963,0.2176,0.0,0.5728,0.10199999999999998,False,0.6085,-3.5292919004236745,1.4575121459345495
RJN,C_320,RTT-MAY-2020,2020-05-01,152.0,379.6666666666667,-0.5996488147497805,0.0789,0.0,0.5728,0.10199999999999998,False,0.6085,-3.91831688548704,0.7150059583829865
RJN,C_502,RTT-MAY-2020,2020-05-01,697.0,640.3333333333334,0.08849557522123885,0.2855,0.0,0.5728,0.10199999999999998,False,0.6085,-3.3449441287041957,1.9341827848565405
RJN,C_101,RTT-MAY-2020,2020-05-01,275.0,372.0,-0.260752688172043,0.2291,0.0,0.5728,0.10199999999999998,False,0.6085,-3.5157651723184276,1.5491795764964709
RJN,C_160,RTT-MAY-2020,2020-05-01,79.0,114.0,-0.3070175438596491,0.6456,0.0,0.5728,0.10199999999999998,False,0.6085,-2.486838246292949,4.455037125309377
RJR,C_100,RTT-MAY-2020,2020-05-01,4080.0,4242.0,-0.038189533239038176,0.4167,0.006617647058823529,0.6661,0.025800000000000045,False,0.7792,-2.5551100176827637,4.152534604455036
RJR,C_130,RTT-MAY-2020,2020-05-01,3173.0,2391.6666666666665,0.3266898954703834,0.5134,0.005042546485975417,0.6661,0.025800000000000045,False,0.7792,-2.2972425498418874,4.995874965624713
RJR,C_320,RTT-MAY-2020,2020-05-01,667.0,716.3333333333334,-0.06886924150767804,0.1949,0.0,0.6661,0.025800000000000045,False,0.7792,-3.1679950092158844,2.3558529654413785
RJR,C_340,RTT-MAY-2020,2020-05-01,639.0,781.6666666666666,-0.18251599147121533,0.2895,0.0,0.6661,0.025800000000000045,False,0.7792,-2.943429511623396,2.841690347419562
RJR,C_140,RTT-MAY-2020,2020-05-01,1476.0,1369.0,0.07815924032140242,0.4607,0.0027100271002710027,0.6661,0.025800000000000045,False,0.7792,-2.4711305294493355,4.482537354477954
RJR,C_330,RTT-MAY-2020,2020-05-01,1122.0,846.6666666666666,0.32519685039370083,0.4314,0.0,0.6661,0.025800000000000045,False,0.7792,-2.546510860892475,4.198368319735998
RJR,C_430,RTT-MAY-2020,2020-05-01,120.0,123.66666666666667,-0.02964959568733161,0.125,0.0,0.6661,0.025800000000000045,False,0.7792,-3.337890707204922,1.9525162709689248
RWW,C_120,RTT-MAY-2020,2020-05-01,1422.0,1918.0,-0.2586027111574557,0.2989,0.004219409282700422,0.5675,0.06620000000000004,False,0.6633,-3.1915489711385803,2.2733522779356496
RWW,C_320,RTT-MAY-2020,2020-05-01,625.0,1295.6666666666667,-0.5176228453820427,0.0976,0.0,0.5675,0.06620000000000004,False,0.6633,-3.7520528703521174,1.017508479237327
RWW,C_430,RTT-MAY-2020,2020-05-01,9.0,27.333333333333332,-0.6707317073170731,0.1111,0.0,0.5675,0.06620000000000004,False,0.6633,-3.7321311675736712,1.0725089375744798
REM,X05,RTT-MAY-2021,2021-05-01,5643.0,3564.0,0.5833333333333333,0.3798,0.08063087010455432,0.0743,0.27170000000000005,False,0.9796,0.8913817796868244,74.95645797048309
REN,X02,RTT-MAY-2021,2021-05-01,679.0,714.0,-0.0490196078431373,0.0133,0.0,0.0,0.22124444444444447,True,0.6954,-2.4419257562232435,4.546704555871299
REP,C_502,RTT-MAY-2021,2021-05-01,10587.0,5701.666666666667,0.8568254896229173,0.3256,0.016529706243506186,0.0664,0.03159999999999996,False,0.4986,-3.4408528568419348,1.7416811806765056
